genome_id,superkingdom,phylum,class,order,family,genus,species
GB_GCA_001580565.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia megalochromosomata
RS_GCF_009362735.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp009362735
GB_GCA_003278525.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003278525
RS_GCF_014197535.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium aethiopicum_A
RS_GCF_013426895.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp013426895
GB_GCA_003214975.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003214975
GB_GCA_004376895.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,E44-bin32,E44-bin32,E44-bin32 sp004376895
RS_GCF_014192395.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_C,Paenibacillus_C endophyticus
RS_GCF_902832845.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia metallica
RS_GCF_902833145.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp902833145
GB_GCA_902522795.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902522795
RS_GCF_000317105.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae,Oscillatoria,Oscillatoria acuminata
RS_GCF_003063265.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,Limnohabitans_A sp003063265
RS_GCF_000217955.3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E fluorescens_AQ
RS_GCF_902459665.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea cepalis
RS_GCF_000520735.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus forsythiae
GB_GCA_002167345.2,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,UBA1611,GCA-002718655,GCA-002718655 sp002167345
GB_GCA_003216535.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003216535
GB_GCA_013813345.1,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,JACCRW01,JACCRW01 sp013813345
RS_GCF_007830235.1,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,Cytobacillus oceanisediminis
RS_GCF_013185185.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Saccharibacillus,Saccharibacillus endophyticus
RS_GCF_003367175.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Trinickia,Trinickia sp003367175
RS_GCF_008923245.1,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,Cytobacillus depressus
RS_GCF_000092125.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Meiothermus_B,Meiothermus_B silvanus
GB_GCA_002369055.1,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,UBA6984,UBA6984 sp002369055
RS_GCF_003013475.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus porteri
GB_GCA_009909085.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Rubidibacteraceae,Halothece,Halothece sp009909085
RS_GCF_000758725.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus odorifer
RS_GCF_900102215.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_A,Paenibacillus_A panacisegetis
GB_GCA_011523835.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_C,Synechococcus_C sp011523835
RS_GCF_008017805.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_E,Paenibacillus_E sp008017805
RS_GCF_001984065.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E sp001984065
GB_GCA_003213375.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003213375
GB_GCA_012033105.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae,RDYZ01,RDYZ01 sp012033105
RS_GCF_013284355.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus sp013284355
GB_GCA_000634215.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp000634215
RS_GCF_001190945.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Luteipulveratus,Luteipulveratus mongoliensis
GB_GCA_012719075.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,BX7,JAAYBB01,JAAYBB01 sp012719075
GB_GCA_003562075.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,UBA6960,PWLA01,PWLA01 sp003562075
RS_GCF_001544555.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia udeis
RS_GCF_002252665.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Cyanobium_A,Cyanobium_A sp002252665
GB_GCA_011192015.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,E44-bin32,W1033,W1033 sp011192015
GB_GCA_903855705.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,BAIKAL-G1,BAIKAL-G1 sp903855705
GB_GCA_003279015.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003279015
RS_GCF_000012865.1,Bacteria,Firmicutes_B,Desulfotomaculia,Carboxydothermales,Carboxydothermaceae,Carboxydothermus,Carboxydothermus hydrogenoformans
RS_GCF_001274725.1,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,Cytobacillus globisporus
GB_GCA_011368195.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,DSWF01,DSWF01 sp011368195
GB_GCA_009927045.1,Bacteria,Bdellovibrionota,FAC87,UBA2466,UBA2466,RFNO01,RFNO01 sp009927045
RS_GCF_000092785.1,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Waddliaceae,Waddlia,Waddlia chondrophila
RS_GCF_002157505.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_D,Arthrobacter_D agilis_D
RS_GCF_000189535.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter phenanthrenivorans
RS_GCF_003931855.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_A,Paenibacillus_A lentus
RS_GCF_002749975.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsidaceae,Chroogloeocystis,Chroogloeocystis sp002749975
RS_GCF_009909185.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_Z,Paenibacillus_Z sp009909185
RS_GCF_000759975.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A marinus_M
GB_GCA_005518205.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Desertifilaceae,Hormoscilla,Hormoscilla sp005518205
GB_GCA_902788575.1,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,CAG-196,CAG-196 sp902788575
RS_GCF_013867725.1,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Paenactinomyces,Paenactinomyces guangxiensis
GB_GCA_014653275.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus piscis
GB_GCA_013178295.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Ch10,Ch10 sp013178295
RS_GCF_002368175.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Aulosira,Aulosira sp002368175
GB_GCA_002686675.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,UBA8229,UBA8229,UBA8229 sp002686675
RS_GCF_900105475.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E asplenii
RS_GCF_002531905.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp002531905
GB_GCA_004376465.1,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,E44-bin32,E44-bin32,E44-bin32 sp004376465
GB_GCA_003556955.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nodularia,Nodularia sp003556955
GB_GCA_010032145.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,UBA10416,UBA10416,UBA10416 sp903851225
GB_GCA_003153755.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,CSP1-4,Fen-1039,Fen-1039 sp003153755
RS_GCF_900141745.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phenazinium_B
GB_GCA_003566215.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Cyanobacterium,Cyanobacterium sp003566215
GB_GCA_903928495.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA2334,UBA2334 sp903928495
RS_GCF_000612505.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sabinae
GB_GCA_011362545.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,DSTP01,DSTP01 sp011362545
RS_GCF_002835805.1,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Niallia,Niallia nealsonii
GB_GCA_003486305.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae_A,UBA11371,UBA11371 sp003486305
GB_GCA_010030955.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Vulcanococcus,Vulcanococcus sp010030955
GB_GCA_013298165.1,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,JAAFJU01,JAAFJU01 sp013298165
GB_GCA_011331825.1,Bacteria,Zixibacteria,MSB-5A5,MSB-5A5,DSQI01,DSQI01,DSQI01 sp011331825
GB_GCA_012799205.1,Bacteria,Firmicutes_A,Mahellia_A,Caldicoprobacterales,Xylanivirgaceae,JAAZLT01,JAAZLT01 sp012799205
GB_GCA_013813185.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,JACCZX01,JACCZX01 sp013813185
RS_GCF_001317355.1,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Oxobacteraceae,Oxobacter,Oxobacter pfennigii
RS_GCF_001189365.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia verschuerenii
RS_GCF_004564235.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,Cohnella luojiensis
RS_GCF_014279795.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_C,Synechococcus_C sp014279795
RS_GCF_900110315.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sophorae
RS_GCF_000378425.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,Cohnella laeviribosi
GB_GCA_902616595.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902616595
GB_GCA_003553185.1,Bacteria,Planctomycetota,PUPC01,PUPC01,PUPC01,PUPC01,PUPC01 sp003553185
RS_GCF_001544615.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia concitans
GB_GCA_013298045.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Casimicrobiaceae,Casimicrobium,Casimicrobium sp013298045
RS_GCF_000444055.1,Bacteria,Firmicutes,Alicyclobacillia,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus acidoterrestris
RS_GCF_000482765.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Meiothermus,Meiothermus taiwanensis
RS_GCF_001730685.1,Bacteria,Firmicutes_A,Clostridia,Tissierellales,Caloranaerobacteraceae,Caloranaerobacter,Caloranaerobacter ferrireducens
RS_GCF_000756615.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus durus
RS_GCF_007483665.1,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Catellatospora,Catellatospora sichuanensis
RS_GCF_002025865.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp002025865
GB_GCA_003214195.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003214195
GB_GCA_013152475.1,Bacteria,Planctomycetota,Brocadiae,JAADGH01,JAADGH01,JAADGH01,JAADGH01 sp013152475
RS_GCF_902459645.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea pneumonica
GB_GCA_005882215.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,VBCK01,VBCK01 sp005882215
GB_GCA_014641195.1,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Marinithermofilum,Marinithermofilum abyssi
GB_GCA_003222375.1,Bacteria,Acidobacteriota,Thermoanaerobaculia,Gp7-AA8,Gp7-AA8,Gp7-AA10,Gp7-AA10 sp003222375
RS_GCF_002368295.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Aulosira,Aulosira tenuis
RS_GCF_902499135.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia dolosa
RS_GCF_002026145.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp002026145
GB_GCA_003212115.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003212115
RS_GCF_000215105.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Isoptericola,Isoptericola variabilis_A
GB_GCA_003212055.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003212055
GB_GCA_902602795.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,UBA1611,GCA-002708715,GCA-002708715 sp902602795
GB_GCA_000955875.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Terrabacter,Terrabacter sp000955875
RS_GCF_000317085.1,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,PCC-7502,PCC-7502 sp000317085
RS_GCF_000759675.1,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-18226,Neobacillus,Neobacillus niacini_A
GB_GCA_002715035.1,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,TCS55,TCS55,TCS55 sp002715035
GB_GCA_003278545.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003278545
GB_GCA_003022125.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Rubidibacteraceae,QS-8-64-29,QS-8-64-29 sp003022125
RS_GCF_005747095.1,Bacteria,Firmicutes,Bacilli,Bacillales_G,Anaerobacillaceae_A,Bacillus_BR,Bacillus_BR caeni
RS_GCF_000685035.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia ferrariae
RS_GCF_900117395.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Agrococcus,Agrococcus sp900117395
RS_GCF_902833455.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia sp902833455
RS_GCF_008386395.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus amylolyticus_B
RS_GCF_000447295.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Fischerella,Fischerella sp000447295
RS_GCF_001908275.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus xylanexedens_A
GB_GCA_014640635.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Flexivirga,Flexivirga endophytica
RS_GCF_000959245.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia ubonensis
RS_GCF_000236585.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,Thermus sp000236585
RS_GCF_003710915.1,Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Brevibacillus invocatus
GB_GCA_001873375.1,Bacteria,Cyanobacteria,Cyanobacteriia,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,Pseudanabaena sp001873375
RS_GCF_900096975.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia lycopersici
RS_GCF_000179615.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_T,Paenibacillus_T curdlanolyticus
GB_GCA_009692425.1,Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,SHZF01,SHZF01 sp009692425
GB_GCA_009841165.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,UBA6960,Bin94,Bin94 sp009841165
RS_GCF_002902965.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia hospita
GB_GCA_900541505.1,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter sp900541505
RS_GCF_001955535.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp001955535
RS_GCF_000195335.1,Bacteria,Deinococcota,Deinococci,Deinococcales,Marinithermaceae,Marinithermus,Marinithermus hydrothermalis
GB_GCA_003569125.1,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,BACL27,BACL27 sp003569125
RS_GCF_000519185.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia nodosa
RS_GCF_003854965.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp003854965
GB_GCA_003223695.1,Bacteria,Acidobacteriota,Thermoanaerobaculia,Gp7-AA8,Gp7-AA8,Gp7-AA10,Gp7-AA10 sp003223695
GB_GCA_002428015.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,Massilia sp002428015
GB_GCA_902572075.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902572075
RS_GCF_000009705.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Trichormus,Trichormus sp000009705
RS_GCF_000332035.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Gloeocapsaceae,Gloeocapsa,Gloeocapsa sp000332035
RS_GCF_002846495.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Phycicoccus,Phycicoccus duodecadis
RS_GCF_000092885.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp000092885
RS_GCF_000172795.2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp000172795
GB_GCA_003281445.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp003279115
RS_GCF_001989455.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp001989455
RS_GCF_000317475.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcoleaceae,Microcoleus,Microcoleus sp000317475
GB_GCA_003280445.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_B,Prochlorococcus_B sp003280445
RS_GCF_006265175.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus_AB,Paenibacillus_AB hemerocallicola
GB_GCA_005889475.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,CSP1-4,UBA5189,UBA5189 sp005889475
GB_GCA_001313365.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nitroguajacolicus
GB_GCA_903925725.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax,Rhodoferax sp903925725
RS_GCF_002896875.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Trichormus,Trichormus sp002896875
GB_GCA_003209155.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_C,Synechococcus_C sp003209155
RS_GCF_013177735.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp013177735
RS_GCF_000203915.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia ambifaria
RS_GCF_001700505.1,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces mutomycini
RS_GCF_006964045.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter sp006964045
RS_GCF_000016505.1,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_B,Clostridium_B kluyveri
RS_GCF_003515945.1,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Dermacoccus,Dermacoccus abyssi
RS_GCF_006968915.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Brasilonema,Brasilonema octagenarum
RS_GCF_004124405.1,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,D37C17,D37C17,D37C17 sp004124405
GB_GCA_003210735.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_E,Synechococcus_E sp003210735
GB_GCA_900552925.1,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA1417,UBA1417 sp900552925
GB_GCA_903925955.1,Bacteria,Chloroflexota,Ellin6529,CSP1-4,CSP1-4,CAIXZV01,CAIXZV01 sp903925955
GB_GCA_000405805.1,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,SCGC-AAA003-L08,SCGC-AAA003-L08,SCGC-AAA003-L08 sp000405805
GB_GCA_902594875.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902594875
RS_GCF_002287375.1,Bacteria,Firmicutes,Bacilli,Bacillales_D,Amphibacillaceae,Virgibacillus_G,Virgibacillus_G profundi
GB_GCA_003210775.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_C,Synechococcus_C sp003210775
GB_GCA_003242515.1,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,ZC4RG35,ZC4RG35 sp003242515
GB_GCA_003222055.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,AG41,AG41 sp003222055
GB_GCA_902620895.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A,Prochlorococcus_A sp902620895
GB_GCA_010672165.1,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Spirulinaceae,SIO3F2,SIO3F2 sp010672165
RS_GCF_900116105.1,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp900116105
GB_GCA_003242035.1,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis,Phormidesmis foveolarum
RS_GCF_000815105.2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea pulmonicola
RS_GCF_000153285.1,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_C,Synechococcus_C sp000153285
GB_GCA_003476705.1,Bacteria,Coprothermobacterota,Coprothermobacteria,Coprothermobacterales,Coprothermobacteraceae,Coprothermobacter,Coprothermobacter sp003476705
RS_GCF_001418565.1,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces graminilatus
RS_GCF_001517545.1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans_A,Limnohabitans_A sp001517545
RS_GCF_001750685.1,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Thermotaleaceae,Geosporobacter,Geosporobacter ferrireducens
RS_GCF_002162355.1,Bacteria,Firmicutes,Alicyclobacillia,Tumebacillales,Tumebacillaceae,Tumebacillus_A,Tumebacillus_A avium
